TransactionID,Date,CustomerID,StoreID,EmployeeID,PromotionID,PaymentMethod,TotalAmount
"TRN-9836","2025-10-06","CUST-1236","STO-03","EMP-0305","PROMO-00","Mobile Payment","230"
"TRN-9837","2025-04-15","CUST-1367","STO-03","","PROMO-02","Debit Card","63"
"TRN-9837","2025-04-15","CUST-1367","STO-03","EMP-0305","PROMO-02","Debit Card","63"
"TRN-9839","2025-06-06","CUST-1199","STO-02","EMP-0203","PROMO-03","Mobile Payment","370.5"
"TRN-9840","2025-09-18","CUST-1240","STO-01","","PROMO-00","Debit Card","460"
"TRN-9841","2025-10-10","CUST-1064","STO-02","EMP-0201","PROMO-03","Mobile Payment","129.2"
"TRN-9842","","CUST-1092","STO-01","EMP-0103","PROMO-00","Mobile Payment","200"
"TRN-9843","2023-03-02","CUST-1052","","EMP-0102","PROMO-01","Cash","393.55"
"TRN-9844","2025-01-27","CUST-1261","STO-02","EMP-0205","PROMO-01","Cash","127.5"
"TRN-9845","2023-03-25","CUST-1354","STO-01","EMP-0105","PROMO-01","Mobile Payment","506.6"
"TRN-9846","2024-07-12","CUST-1208","STO-02","EMP-0201","PROMO-00","Debit Card","120"
"TRN-9847","2023-02-23","CUST-1064","STO-04","EMP-0405","PROMO-03","Mobile Payment","395.2"
"TRN-9848","2022-12-06","CUST-1083","STO-04","EMP-0402","PROMO-03","Debit Card","232.75"
"TRN-9849","2024-09-19","CUST-1168","STO-02","EMP-0205","PROMO-00","Debit Card","250"
"TRN-9850","2024-11-16","CUST-1168","STO-03","EMP-0305","PROMO-00","Mobile Payment","763"
"TRN-9851","2025-07-14","CUST-1289","STO-03","EMP-0301","PROMO-00","Mobile Payment","790"
"TRN-9852","2022-03-01","CUST-1245","STO-02","","PROMO-00","Credit Card",""
"TRN-9853"," 2023-04-28 ","CUST-1371","STO-04","EMP-0404","PROMO-00","Cash","70"
"TRN-9854","2025-12-30","CUST-1361","STO-04","EMP-0404","PROMO-00","Mobile Payment","413"
"TRN-9855","2022-08-04","CUST-1043","STO-02","EMP-0202","PROMO-01","Mobile Payment","127.5"
"TRN-9856","2024-10-22","CUST-1354","STO-04","EMP-0405","PROMO-00","Debit Card",""
"TRN-9856","2024-10-22","CUST-1354","STO-04","EMP-0405","PROMO-00","Debit Card","120"
"TRN-9858","2023-04-12","CUST-1134","STO-03","EMP-0302","PROMO-00","Mobile Payment","554"
"TRN-9859","2023-04-24","CUST-1364","STO-02","EMP-0204","PROMO-00","Cash","389"
"TRN-9860","2025-01-23","CUST-1276","STO-04","EMP-0401","PROMO-00","Credit Card","95"
"TRN-9861","2024-11-19","CUST-1212","STO-04","EMP-0405","PROMO-03","Mobile Payment","591.85"
"TRN-9862","2024-11-19","CUST-1360","STO-01","EMP-0102","PROMO-00","Debit Card","306"
"#N/A","2024-07-29","CUST-1157","STO-04","EMP-0403","PROMO-00","Debit Card","625"
"TRN-9864","2024-04-28","CUST-1181","STO-02","EMP-0203","PROMO-00","Cash","295"
"TRN-9865","2024-07-12"," CUST-1001 ","STO-02","EMP-0205","PROMO-00","Credit Card","170"
"TRN-9866","2022-07-09","CUST-1350","STO-04","EMP-0404","PROMO-01","Cash",""
"TRN-9867","2025-07-12","CUST-1262","STO-02","EMP-0204","PROMO-00","Mobile Payment","105"
"TRN-9868","2024-07-17","CUST-1134","STO-04","EMP-0403","PROMO-01","Cash","80.75"
"TRN-9869","2022-08-28","CUST-1103","STO-01","EMP-0105","PROMO-00","Credit Card","140"
"TRN-9870","2024-10-29","CUST-1167","STO-04","EMP-0405","PROMO-02","Mobile Payment","238.5"
"TRN-9871","2024-11-04","CUST-1183","STO-02","EMP-0202","#N/A","Debit Card","450"
"TRN-9872","2024-04-14","CUST-1360","STO-02","EMP-0202","PROMO-00","Cash","274"
"TRN-9873","2024-08-29","CUST-1124","STO-04","EMP-0404","PROMO-03","Mobile Payment","565.25"
"TRN-9874","2025-12-21"," CUST-1192 ","#N/A","EMP-0101","PROMO-00","Debit Card","120"
"TRN-9875","2022-12-13","CUST-1235","STO-04","EMP-0403","PROMO-00","Debit Card","565"
"TRN-9876","2024-05-05","CUST-1015","","EMP-0105","PROMO-00","Credit Card","65"
"TRN-9877"," 2024-10-15 ","CUST-1328","STO-04","EMP-0404","PROMO-00","Debit Card","469"
"TRN-9878","2026-03-03","CUST-1290","STO-03","EMP-0301","PROMO-00","Mobile Payment","453"
"TRN-9879","2023-09-18","CUST-1233","STO-03","EMP-0305","#N/A","Cash","579"
"TRN-9880","2023-01-27","CUST-1395","STO-02","EMP-0201","PROMO-03","Mobile Payment","248.9"
"TRN-9881","2022-06-05","CUST-1274","STO-02","EMP-0202","PROMO-00"," Mobile Payment ","160"
"TRN-9882","2025-01-11","CUST-1068","STO-02","EMP-0203","PROMO-00","Credit Card","255"
"TRN-9883","2024-01-30","CUST-1061","STO-02","EMP-0204","PROMO-01","Debit Card","373.15"
"TRN-9884","2023-07-26","CUST-1205","STO-03","EMP-0305","PROMO-02","Credit Card","346.5"
"TRN-9885","2024-03-03","CUST-1177","STO-03","EMP-0304","PROMO-00","Debit Card","136"
"TRN-9886","2023-02-14","CUST-1315","STO-04","EMP-0402","PROMO-00","Mobile Payment","321"
"TRN-9887","2025-12-17","CUST-1233"," STO-02 ","EMP-0205","PROMO-00"," Credit Card ","552"
"TRN-9888","2023-03-07","CUST-1355","STO-04","EMP-0405","PROMO-00","Cash","240"
"TRN-9889","2024-08-01","","STO-04","EMP-0405","PROMO-00","Mobile Payment","505"
"TRN-9890","2022-11-11","CUST-1058","STO-02","EMP-0204","PROMO-02","Debit Card","621.9"
"TRN-9891","2025-12-16","CUST-1184","STO-04","EMP-0402","PROMO-03","Credit Card","228"
"TRN-9892","2025-08-11","CUST-1043","STO-02","EMP-0205","PROMO-01","Debit Card","462.4"
"#N/A","2023-06-12","CUST-1332","STO-01","EMP-0101","PROMO-02","Mobile Payment","292.5"
"TRN-9894","2025-10-22","CUST-1332","STO-02","EMP-0201","PROMO-00","Mobile Payment","410"
"TRN-9895","2023-09-25","CUST-1181","STO-03","EMP-0305","PROMO-00"," Credit Card ",""
"TRN-9896","2023-06-26","CUST-1108","STO-02","EMP-0202","PROMO-00","Debit Card","235"
"TRN-9897","2024-02-12","CUST-1222","STO-03","EMP-0305","PROMO-02","Debit Card","450"
"TRN-9898","2023-12-07"," CUST-1361 ","STO-02","EMP-0205","PROMO-00","Mobile Payment","340"
"TRN-9899","2023-04-13","CUST-1291","STO-04","EMP-0401","PROMO-00"," Mobile Payment ","696"
" TRN-9900 ","2023-07-24","","STO-02"," EMP-0204 ","PROMO-00","Mobile Payment","398"
"TRN-9901","2024-09-16"," CUST-1022 ","STO-03","EMP-0305","PROMO-00","Debit Card","255"
"TRN-9902","2024-07-16","CUST-1278","#N/A","EMP-0401","PROMO-00","Cash","281"
" TRN-9903 ","2024-12-11","CUST-1315","STO-01","EMP-0102","PROMO-00","Credit Card","110"
"TRN-9904","2025-07-18","CUST-1255","STO-04","EMP-0403","PROMO-00","Debit Card","382"
"TRN-9905","2024-04-20","CUST-1175","STO-02","EMP-0202","PROMO-00","Mobile Payment","380"
"TRN-9906","2023-01-31","CUST-1182"," STO-04 ","EMP-0403","PROMO-00","Debit Card","665"
"TRN-9907","2026-03-06","CUST-1022","STO-04"," EMP-0402 ","#N/A","Cash","80.75"
"TRN-9908","2022-10-06","CUST-1287","STO-02","EMP-0204","PROMO-01","Credit Card","624.75"
"TRN-9909","2022-10-21","CUST-1082","STO-02","EMP-0204","PROMO-00","Cash","301"
"TRN-9910"," 2022-10-08 "," CUST-1001 ","STO-03","EMP-0303","PROMO-03","Credit Card","579.5"
"TRN-9911","2023-09-25","CUST-1130"," STO-03 ","","PROMO-00","Debit Card","195"
"TRN-9912","2026-03-26","CUST-1144","","EMP-0103","PROMO-00","Cash","85"
"TRN-9913","2022-11-24","","STO-02","EMP-0201","PROMO-01","Cash","310.25"
"TRN-9914","2026-03-28","CUST-1248","STO-03","EMP-0301","PROMO-02","Cash","243"
"TRN-9915","2023-02-21","CUST-1254"," STO-03 ","EMP-0303","PROMO-00","Debit Card","130"
"TRN-9915","2023-02-21","CUST-1254","STO-03","EMP-0303","PROMO-00","Debit Card","130"
"TRN-9917","2025-04-04","CUST-1071","STO-04","EMP-0405","PROMO-00","Debit Card","195"
"TRN-9918","2024-12-19","CUST-1001","STO-01","EMP-0103","PROMO-00","Cash","241"
"TRN-9919","2024-05-03","CUST-1097","STO-03","EMP-0302","PROMO-00","Credit Card","320"
"TRN-9920","2025-06-14","CUST-1270","STO-01","EMP-0101","PROMO-00","Credit Card","380"
"TRN-9921","2026-01-30","CUST-1208","STO-04"," EMP-0403 ","PROMO-02","Cash","490.5"
"TRN-9922","2023-12-03","CUST-1302","STO-01","","PROMO-03","Debit Card","560.5"
"TRN-9923","2022-02-27","CUST-1131","STO-04","EMP-0405","PROMO-02","Mobile Payment","306"
"TRN-9924","2023-04-22","CUST-1056"," STO-04 ","EMP-0403","PROMO-00","Credit Card","150"
"TRN-9925","2025-04-27","CUST-1103","STO-01","EMP-0103","PROMO-00","Mobile Payment","58"
"TRN-9926","2023-02-04","CUST-1336","STO-03","EMP-0302","PROMO-00","Credit Card",""
"TRN-9927","2025-05-04","CUST-1320","STO-04","EMP-0404","PROMO-00","","331"
"TRN-9928","2024-11-24","CUST-1024","#N/A","EMP-0105","PROMO-00","Cash","555"
"TRN-9929","2025-10-31","CUST-1291"," STO-02 ","EMP-0201","PROMO-00","Debit Card","68"
"TRN-9930","2026-02-19","CUST-1009","STO-04","EMP-0404","PROMO-03","Credit Card","494"
"TRN-9931","2026-03-31","CUST-1308",""," EMP-0101 "," PROMO-00 ","Debit Card","600"
"TRN-9932","2025-04-06","","STO-01","EMP-0104","PROMO-00","Debit Card","510"
"TRN-9933","2023-06-26","CUST-1044","STO-04","EMP-0404","PROMO-00","Cash","216"
"TRN-9934","2022-05-05","CUST-1318","STO-04","EMP-0403"," PROMO-00 ","Credit Card","358"
"TRN-9935","2024-02-03","CUST-1019","STO-04","EMP-0405","","Mobile Payment","297"
"TRN-9936","2024-08-13","CUST-1399","STO-02","EMP-0204","PROMO-02"," Cash ","468"
"TRN-9937","2025-07-30","CUST-1230","STO-01","EMP-0103","PROMO-00","Credit Card","268"
"TRN-9938","2024-12-31","CUST-1121","STO-03"," EMP-0301 ","PROMO-03","Mobile Payment","502.55"
"TRN-9939"," 2025-05-30 ","CUST-1230","STO-02","EMP-0201","PROMO-00","Credit Card","240"
"TRN-9940","2023-05-29","","STO-01","EMP-0103","PROMO-00","Credit Card","334"
"TRN-9941","2022-09-28","CUST-1358","STO-02","EMP-0204","PROMO-00","Cash","95"
"TRN-9942","2025-02-15","CUST-1309","STO-04","EMP-0405"," PROMO-00 ","Cash","365"
"TRN-9943","2022-01-10","CUST-1171","STO-02","EMP-0201","PROMO-00","Mobile Payment","303"
"TRN-9944","2026-01-15","CUST-1216","STO-02","EMP-0202","PROMO-00","Cash","270"
"TRN-9945","2022-09-28","CUST-1354","STO-04","EMP-0404","PROMO-01","Credit Card","259.25"
"TRN-9946","","#N/A","STO-01"," EMP-0104 ","PROMO-01","","238"
"TRN-9947","2025-11-11","CUST-1238","STO-01","EMP-0101","PROMO-01","Cash","57.8"
"TRN-9948","2024-10-24","CUST-1018","STO-02","","PROMO-03","Credit Card","318.25"
"TRN-9949","2022-12-01","CUST-1322","STO-04","EMP-0405","PROMO-00","Cash","136"
"TRN-9950","2025-05-12","CUST-1215"," STO-01 ","EMP-0102","PROMO-00","Credit Card","363"
"TRN-9951","2026-02-19","CUST-1166","STO-03"," EMP-0301 ","PROMO-00","Credit Card","235"
"TRN-9952","2022-12-28","CUST-1073","STO-01","EMP-0103","PROMO-00","Credit Card","290"
"TRN-9953","2023-05-23","CUST-1091","STO-04","EMP-0403","PROMO-01","Debit Card","110.5"
"TRN-9953","2023-05-23","CUST-1091","STO-04","EMP-0403","PROMO-01","Debit Card","110.5"
"TRN-9955","2022-04-21","CUST-1180","STO-03","EMP-0302","PROMO-00","Cash","454"
"TRN-9956","2026-03-07","CUST-1309","STO-04","EMP-0401","PROMO-00","Cash","500"
"TRN-9957","2024-08-27","CUST-1100","","EMP-0102","PROMO-03","Credit Card","498.75"
"TRN-9958","2025-10-25"," CUST-1106 ","STO-04","EMP-0405","PROMO-00","Mobile Payment","384"
"TRN-9959","2022-07-21","CUST-1233","STO-02"," EMP-0202 ","PROMO-00","Credit Card","50"
"TRN-9960","2022-08-22"," CUST-1241 ","STO-04","EMP-0403","PROMO-03","Credit Card","298.3"
"TRN-9961","2023-01-09","CUST-1338"," STO-04 ","EMP-0405","PROMO-00","Credit Card","405"
"TRN-9962","2024-03-14","#N/A","STO-03","EMP-0302","PROMO-00","#N/A","290"
"TRN-9963","2025-01-01","CUST-1017","STO-04","EMP-0405","PROMO-00","Mobile Payment","390"
"TRN-9964","2023-11-26","CUST-1291","STO-01","EMP-0102","PROMO-00","Credit Card","303"
"TRN-9965","2024-04-17","CUST-1374","STO-01","EMP-0103","PROMO-00","Credit Card","422"
"TRN-9966","2023-10-08","CUST-1323","STO-04","EMP-0403"," PROMO-00 ","Debit Card","645"
"TRN-9967","2022-12-03","CUST-1262","STO-04","EMP-0401","","Cash","170"
"TRN-9968","2025-07-27","CUST-1161","STO-03","EMP-0304","PROMO-00","Cash","452"
"TRN-9969","2022-08-10","CUST-1126","STO-01","EMP-0103","PROMO-00","Mobile Payment","539"
"TRN-9970","2023-07-20","CUST-1024"," STO-02 "," EMP-0203 ","PROMO-00","Mobile Payment","70"
"TRN-9971","2023-09-04","CUST-1098","STO-03","EMP-0302","PROMO-00","Mobile Payment","290"
"TRN-9972","2023-08-01","CUST-1140","STO-03","EMP-0302","PROMO-00","Cash","130"
"TRN-9973","2025-05-09","CUST-1048"," STO-03 ","EMP-0301"," PROMO-00 ","Mobile Payment","690"
"TRN-9973","2025-05-09","CUST-1048","STO-03","EMP-0301","PROMO-00","Mobile Payment","690"
"TRN-9975","2025-10-13","CUST-1172"," STO-03 ","EMP-0303"," PROMO-00 ","Mobile Payment","150"
"TRN-9976","2024-03-31","CUST-1256","STO-01","EMP-0103","PROMO-00","Debit Card","68"
"TRN-9976","2024-03-31","CUST-1256","STO-01","EMP-0103","PROMO-00","Debit Card","68"
"TRN-9978","2023-01-15","CUST-1336","STO-04","","PROMO-00","Credit Card","375"
"TRN-9979","2023-02-19","CUST-1353","STO-01","EMP-0103","PROMO-00"," Credit Card ","188"
"TRN-9980","2025-04-13","CUST-1176"," STO-02 ","EMP-0204","","Mobile Payment","794"
"TRN-9981","2023-09-17","CUST-1022","STO-02","EMP-0204","PROMO-02","Credit Card","183.6"
"TRN-9982","2022-01-28","CUST-1272","STO-02","EMP-0205","PROMO-00","Debit Card","238"
" TRN-9983 ","2024-04-01","CUST-1191","STO-02","EMP-0204","#N/A","Debit Card","248"
"TRN-9984","2025-07-31","CUST-1160","STO-01","EMP-0105","PROMO-00","Debit Card","240"
"TRN-9984","2025-07-31","CUST-1160","STO-01","EMP-0105","PROMO-00","Debit Card","240"
"TRN-9986","2025-06-07","CUST-1391","STO-03","EMP-0303","PROMO-00","Cash","405"
"TRN-9987","2025-01-28","CUST-1103","STO-02","EMP-0201","PROMO-00","Credit Card","80"
"TRN-9988","","CUST-1128","STO-01","EMP-0104","PROMO-00","Cash",""
"TRN-9989","2023-03-05","CUST-1182","STO-04","EMP-0404","PROMO-00","Credit Card","645"
"TRN-9990","2024-04-27","CUST-1090","STO-03"," EMP-0304 ","PROMO-00","Credit Card","483"
"#N/A","2024-01-02","CUST-1079","STO-03","EMP-0302","PROMO-00","Debit Card","449"
"TRN-9992","2023-11-18","CUST-1149","STO-02","EMP-0202","PROMO-02","Cash","515.7"
"TRN-9993","2023-12-04","CUST-1247","STO-01","EMP-0102","PROMO-00","Cash","353"
"TRN-9993","2023-12-04","CUST-1247","STO-01","EMP-0102","PROMO-00","Cash","353"
"TRN-9994","2025-09-23","CUST-1317","STO-01","EMP-0105","PROMO-00","Cash","314"
"TRN-9996","2022-10-02","","STO-01","EMP-0105","PROMO-00","Debit Card","285"
"TRN-9997","2023-06-24","CUST-1009","STO-02","EMP-0203","PROMO-00","","290"
"TRN-9998","2022-12-30"," CUST-1135 ","STO-03","EMP-0305"," PROMO-00 ","Debit Card",""
"TRN-9999","2025-10-20","CUST-1110","STO-04","EMP-0404","PROMO-00","Debit Card","204"
"TRN-10000","2022-04-01","CUST-1226","STO-02","EMP-0205","PROMO-00","Credit Card","228"
"TRN-10001","2023-12-18","CUST-1080","STO-04","EMP-0402","","Debit Card","348"
"TRN-10002","2023-10-14","CUST-1191","STO-02","","PROMO-00","Credit Card","343"
"TRN-10003","2024-10-18","CUST-1078","STO-01","EMP-0101","PROMO-00","Cash","116"
"TRN-10004","2023-08-18","CUST-1098","STO-04","EMP-0402","PROMO-03","Debit Card","404.7"
"TRN-10005","2022-01-22","CUST-1138","STO-04","EMP-0403","PROMO-02","Debit Card","122.4"
"TRN-10006","2025-12-30","CUST-1197","STO-01","EMP-0104","PROMO-00","Debit Card","530"
"TRN-10007","2024-09-20","CUST-1153"," STO-04 ","EMP-0405","PROMO-00","Credit Card","286"
"TRN-10008","2022-05-18","CUST-1049","STO-02","EMP-0203","PROMO-00","Mobile Payment","735"
"TRN-10008","2022-05-18","CUST-1049","STO-02","EMP-0203","PROMO-00","Mobile Payment","735"
" TRN-10010 ","2022-05-20","CUST-1247","STO-03","EMP-0305","PROMO-03","Mobile Payment","52.25"
"TRN-10011","2025-06-28","CUST-1350","STO-02"," EMP-0201 ","PROMO-00","Mobile Payment","163"
"TRN-10012","2024-03-20","CUST-1386","STO-04","EMP-0404"," PROMO-02 ","Credit Card","413.1"
" TRN-10013 ","2025-08-06","CUST-1371","STO-01","EMP-0104","PROMO-03","Cash","498.75"
"TRN-10014","2024-03-25","CUST-1219","STO-04","EMP-0401","PROMO-01","Debit Card","459.85"
"TRN-10015","2022-03-29","CUST-1307","STO-04","EMP-0402","PROMO-02","Debit Card","99"
"TRN-10016","2023-09-03","CUST-1032","STO-03","EMP-0305","PROMO-03","Debit Card","344.85"
"TRN-10017","2026-03-02","CUST-1174","STO-03"," EMP-0305 ","PROMO-00","Credit Card","403"
"TRN-10018","2025-10-25","CUST-1328","STO-04","EMP-0403","PROMO-01","Credit Card","242.25"
"TRN-10019","2025-12-13","CUST-1251","STO-02"," EMP-0205 ","PROMO-03","Cash","249.85"
"TRN-10020","2024-01-15","CUST-1085","STO-04","EMP-0401","PROMO-02","Debit Card","535.5"
"TRN-10021","2025-03-24","CUST-1175","STO-02","EMP-0203","PROMO-00","Credit Card","455"
"TRN-10022","2024-04-11","CUST-1365","","EMP-0305","PROMO-00"," Mobile Payment ","609"
"TRN-10023","2024-03-14","CUST-1035","STO-03","EMP-0303","PROMO-00","Debit Card","530"
"TRN-10024","2022-07-19","CUST-1391","STO-01","EMP-0103","PROMO-00","Mobile Payment","55"
"TRN-10025","2022-12-01","CUST-1282","STO-03","EMP-0301","PROMO-00"," Mobile Payment ","338"
"TRN-10026","2023-10-21","CUST-1304","STO-03","EMP-0305","PROMO-00","Cash","330"
"TRN-10027","2023-11-21","CUST-1215","STO-02","EMP-0204"," PROMO-01 ","Cash","425"
"TRN-10028","2026-01-19","CUST-1322","STO-04","EMP-0401","PROMO-03"," Credit Card ",""
"TRN-10029","2023-12-03","CUST-1132"," STO-01 ","EMP-0104","PROMO-00","Mobile Payment","70"
"TRN-10030","2022-06-07","","STO-04","EMP-0404","PROMO-00","Credit Card","550"
"TRN-10031","2023-01-01"," CUST-1090 ","STO-03","EMP-0302","PROMO-02","Mobile Payment","590.4"
"TRN-10032","2023-02-12","CUST-1399","STO-01","EMP-0103","PROMO-00","Debit Card","60"
" TRN-10033 ","2022-03-28","CUST-1279","STO-03","EMP-0301","PROMO-00","Mobile Payment","260"
"TRN-10034","2024-10-06","CUST-1015","STO-03","EMP-0302","PROMO-00","Debit Card","541"
"TRN-10035","2025-08-12","CUST-1241","STO-04","EMP-0401","PROMO-03","Mobile Payment","80.75"
"TRN-10036","2024-03-07","CUST-1266","STO-04","EMP-0401","PROMO-00","Mobile Payment","318"
"TRN-10037","2023-01-31","CUST-1140","STO-04","EMP-0405","PROMO-00","Cash","285"
"#N/A","2025-06-19","CUST-1017","STO-01","EMP-0103","PROMO-00","Credit Card","150"
"TRN-10039","2023-12-07","CUST-1128","STO-03","EMP-0303","PROMO-01","Debit Card","119"
"TRN-10040","2023-01-19","CUST-1082","STO-03","EMP-0302"," PROMO-03 ","Credit Card","57"
"TRN-10041","2024-11-23","CUST-1229","STO-03","EMP-0301","PROMO-01","Credit Card","317.9"
"#N/A","2022-09-29","CUST-1009","STO-01","EMP-0102","PROMO-03","Mobile Payment","156.75"
"","2025-09-15","CUST-1220","STO-02","EMP-0205","PROMO-00","Mobile Payment","489"
"TRN-10044","","CUST-1094","STO-01","EMP-0103","PROMO-02","Cash","117"
"TRN-10045","2025-08-19"," CUST-1290 ","STO-02","EMP-0203","PROMO-01","Mobile Payment","446.25"
"TRN-10046","2024-12-29","CUST-1144","STO-01","EMP-0101","PROMO-02","Cash","45"
"TRN-10047","2024-10-18","CUST-1108","STO-04","EMP-0402","PROMO-00","Cash","120"
"TRN-10048","2023-02-10","CUST-1151","STO-04","EMP-0402","PROMO-00","Credit Card","259"
"TRN-10049","2022-05-29","CUST-1165","STO-02","EMP-0201","PROMO-00","Mobile Payment","455"
"TRN-10050","2025-04-23","CUST-1281","STO-02","EMP-0203","PROMO-01","Debit Card","267.75"
"TRN-10051","2025-09-17","CUST-1282","STO-02","EMP-0202","PROMO-00","Credit Card","220"
"TRN-10052","2022-07-20","CUST-1146","STO-04","EMP-0404","PROMO-01","Credit Card","97.75"
"TRN-10053","2022-09-30","CUST-1136","STO-02","EMP-0202","PROMO-00","Cash","328"
"TRN-10054","2024-10-26","CUST-1156","STO-04","EMP-0405","PROMO-02","Debit Card","554.4"
"TRN-10055","2025-06-27","CUST-1043","STO-01","EMP-0104","PROMO-00","Cash","195"
"TRN-10056","2022-05-20","CUST-1244","STO-02","EMP-0201","PROMO-01","Mobile Payment","425"
"TRN-10057","2023-05-31","CUST-1361","STO-03","EMP-0301","PROMO-00","Cash","95"
"TRN-10058","2022-12-23","CUST-1119","#N/A","EMP-0102","","Mobile Payment","210"
"TRN-10059","2022-03-29","CUST-1097","STO-03","EMP-0305"," PROMO-03 ","Cash","479.75"
"TRN-10060","2025-08-24","CUST-1150","STO-01","EMP-0103","PROMO-00","Credit Card","260"
"TRN-10060","2025-08-24","CUST-1150","STO-01","EMP-0103","PROMO-00","Credit Card","260"
"TRN-10061","2024-02-16","CUST-1018","STO-02","EMP-0203","PROMO-00","Credit Card","659"
"TRN-10063","2024-09-09","CUST-1385","STO-01","","PROMO-01","Credit Card","246.5"
"TRN-10064","2022-10-12","CUST-1270","STO-01","EMP-0103","PROMO-02","Credit Card","688.5"
"TRN-10065","2022-03-19","CUST-1301","STO-02","EMP-0203","PROMO-03","Mobile Payment","565.25"
"TRN-10066","2022-07-22","CUST-1194","STO-01","EMP-0105","PROMO-00","Debit Card","345"
"TRN-10067","2025-03-02","CUST-1367","STO-03","EMP-0303","PROMO-00","Cash","321"
"TRN-10068","2023-09-24","CUST-1216","STO-01","EMP-0103","PROMO-00","Credit Card","360"
"TRN-10068","2023-09-24","CUST-1216","STO-01","EMP-0103","PROMO-00","Credit Card","360"
"TRN-10070","2025-02-04","CUST-1111","STO-01","EMP-0103","PROMO-02","Mobile Payment",""
"TRN-10071","2024-02-24","CUST-1167","STO-02","EMP-0205","PROMO-00","Debit Card","468"
"TRN-10072","2023-06-09","CUST-1362","STO-03","EMP-0302","PROMO-00"," Cash ","385"
" TRN-10073 ","2022-03-08","CUST-1076","STO-03","EMP-0303","PROMO-00"," Cash ","310"
"TRN-10074"," 2024-02-04 ","CUST-1311","#N/A","EMP-0102","PROMO-02","Cash","405"
"TRN-10075","2022-03-13","CUST-1347","STO-02","EMP-0204","PROMO-00","Cash","165"
"TRN-10076","2022-09-04","CUST-1318","STO-03","EMP-0303","PROMO-00","Cash","198"
"TRN-10077","2024-04-22","CUST-1211","STO-04"," EMP-0402 ","PROMO-02"," Cash ","135"
" TRN-10078 ","2022-09-30","CUST-1256","STO-04","EMP-0401","PROMO-00","Mobile Payment","425"
"TRN-10079","2024-02-14","CUST-1079","STO-04","EMP-0401","PROMO-02","","144"
"TRN-10080","2024-04-06","CUST-1343","STO-01","EMP-0102","PROMO-00","Cash","371"
"TRN-10081","2023-09-10","CUST-1065","STO-04"," EMP-0402 ","PROMO-00","Credit Card","95"
"TRN-10082","2025-07-06","CUST-1271","STO-04","EMP-0405","PROMO-00","Debit Card","215"
"TRN-10083","2025-08-12","CUST-1071","STO-01","EMP-0103","PROMO-00","Credit Card","145"
"TRN-10084","2023-05-12","CUST-1088","STO-02","EMP-0205","PROMO-00","Credit Card","120"
"TRN-10085","2023-06-15","CUST-1293","STO-02","EMP-0204","PROMO-00","Credit Card","546"
"TRN-10086","2024-04-30","CUST-1078","STO-02","EMP-0205","PROMO-02","Credit Card","76.5"
"TRN-10087","2022-07-01","CUST-1306","#N/A","EMP-0301","PROMO-03","Cash","565.25"
" TRN-10088 ","2022-04-09","CUST-1303","STO-01","EMP-0103","PROMO-00","Debit Card","240"
"TRN-10089","2026-04-01","CUST-1168","STO-01","EMP-0103","PROMO-00","Mobile Payment","110"
"TRN-10090","2022-10-08","CUST-1232","STO-02","EMP-0202","PROMO-00","Debit Card","370"
"TRN-10091","2022-07-16","CUST-1198","STO-01","EMP-0103","PROMO-02","Cash","425.7"
"","2025-01-11","CUST-1068","STO-01","EMP-0103","PROMO-00","Mobile Payment","518"
"TRN-10093","2022-03-26","CUST-1061","STO-03","EMP-0305","PROMO-00","Debit Card","70"
"TRN-10094","2022-12-11","CUST-1067","STO-01","EMP-0102","PROMO-03","Credit Card","660.25"
"TRN-10095","2023-11-06","CUST-1396","STO-01","EMP-0104","PROMO-03"," Credit Card ","488.3"
"TRN-10096","2022-10-03","CUST-1058"," STO-04 ","EMP-0401","PROMO-00","Credit Card","596"
" TRN-10097 "," 2022-06-22 ","","STO-02","EMP-0202","","Credit Card","351.05"
" TRN-10098 ","2026-01-15","CUST-1170","STO-03","EMP-0304"," PROMO-00 ","Cash",""
"TRN-10099","2023-11-15","CUST-1174","STO-02","EMP-0203","PROMO-00","Cash","435"
"TRN-10100","2026-01-08","CUST-1247","STO-03","EMP-0303","PROMO-01","Debit Card","338.3"
"TRN-10101","2024-10-04","CUST-1109","STO-01","","PROMO-00","Credit Card","315"
"TRN-10102","2023-11-09","CUST-1307","STO-04","#N/A","PROMO-03","Mobile Payment","283.1"
"TRN-10103","2025-07-24","CUST-1245"," STO-04 ","EMP-0402","PROMO-01","Credit Card","293.25"
"TRN-10104","2022-09-13","CUST-1176","STO-02","EMP-0204","PROMO-00","Cash","204"
"TRN-10105","2023-10-18","CUST-1142","STO-01","EMP-0102","PROMO-03","Credit Card","521.55"
" TRN-10106 ","2025-07-05","CUST-1058","STO-02","EMP-0201","PROMO-00","Credit Card","394"
"TRN-10107","2025-03-24","CUST-1365","STO-04","EMP-0402","PROMO-00","Cash","606"
"TRN-10108","2023-01-05","","STO-02","EMP-0204"," PROMO-02 ","Cash","157.5"
"TRN-10109","2025-07-26","CUST-1180","STO-02","EMP-0203","PROMO-00","Cash","364"
"TRN-10110","2022-11-04","CUST-1009","STO-01","EMP-0102","PROMO-03","Debit Card","461.7"
"TRN-10111","2024-07-02","CUST-1269","STO-03","EMP-0303","PROMO-00","Cash","740"
